Timestamp,Global_Int_Lat,Global_Int_Lon,Raw_GPS_Lat,Raw_GPS_Lon,Injected_Lat,Injected_Lon
21/09/2022 11:47:20,-35.3633515,149.165241,-35.3633516,149.1652411,-35.3599712,149.1542315
21/09/2022 11:47:21,-35.3633515,149.165241,-35.3633516,149.1652411,-35.3599712,149.1542315
21/09/2022 11:47:21,-35.3633515,149.165241,-35.3633516,149.1652411,-35.3599712,149.1542315
21/09/2022 11:47:21,-32.4434416,135.0268699,-35.3633516,149.1652411,-35.3599712,149.1542315
21/09/2022 11:47:22,-32.4434416,135.0268699,-35.3633516,149.1652411,-35.3599712,149.1542315
21/09/2022 11:47:23,-32.4434416,135.0268698,-35.3633516,149.1652411,-35.3599712,149.1542315
